N° Enr.;NomETS;RegionETS
4254;FULBERT YOULOU-MAK-1;BRAZZAVILLE
4255;FULBERT YOULOU-MAK-2;BRAZZAVILLE
4256;FULBERT YOULOU-POTO-POTO;BRAZZAVILLE
4257;FUSION IDEALE;POINTE-NOIRE
4258;Florent Tsiba A;CUVETTE
4259;Florent Tsiba A;CUVETTE CENTRALE
4260;Florent Tsiba B;CUVETTE
4261;Florent Tsiba B;CUVETTE CENTRALE
4262;Fond Pst NGO Antoine ;NIARI
4263;Fondation Inspecteur Kiss;NIARI
4264;Fondation René et Marcel;BOUENZA
4265;Fondation Shekina ;NIARI
4266;Foumvou;NIARI
4267;Foura;CUVETTE
4268;Foura;CUVETTE CENTRALE
4269;Fouta Djallo;KOUILOU
4270;Fouta Djallo;SANGHA
4271;François Ibovi De Miaba;CUVETTE
4272;François Ibovi De Miaba;CUVETTE CENTRALE
4273;François Mosseli A;CUVETTE
4274;François Mosseli A;CUVETTE CENTRALE
4275;François Mosseli B;CUVETTE
4276;François Mosseli B;CUVETTE CENTRALE
4277;Françoise MAFOUMBA;BRAZZAVILLE
4278;G ET G LES MEILLEURS;BRAZZAVILLE
4279;G S P SAVOIR FAIRE;BRAZZAVILLE
4280;G. BICOUMAT THEO.;POINTE-NOIRE
4281;G. INTERNATIONAL KIMPOLO;POINTE-NOIRE
4282;G. S. DIEU DES MIRACLES;POINTE-NOIRE
4283;G. S. DOM HELDER CAMARA;BRAZZAVILLE
4284;G. S. EMMANCEL;POINTE-NOIRE
4285;G. S. EMMANCEL 2;POINTE-NOIRE
4286;G. S. ERTAN;BRAZZAVILLE
4287;G. S. ERTAN I;BRAZZAVILLE
4288;G. S. ERTAN II;BRAZZAVILLE
4289;G.A.D. Okemba D'ondebé;CUVETTE CENTRALE
4290;G.G LES MEILLEURS;BRAZZAVILLE
4291;G.G.S. LA CROYANCE;BRAZZAVILLE
4292;G.G.S. SAINTE THERESE 2;NIARI
4293;G.S ADOLPHE MOUANDA;BRAZZAVILLE
4294;G.S AIME CESAIRE;BRAZZAVILLE
4295;G.S AMOUR ET VIE;BRAZZAVILLE
4296;G.S ATLAS;BRAZZAVILLE
4297;G.S BILA SCHOOL;POINTE-NOIRE
4298;G.S BILINGUE 3L;POINTE-NOIRE
4299;G.S BILINGUE LES PRINCES D'ISAAC;POINTE-NOIRE
4300;G.S CHARLES LE BON;POINTE-NOIRE
4301;G.S CHLOE SCHOOL;POINTE-NOIRE
4302;G.S CREPIN GHISLAINE IHOUANGOU (CGI);POINTE-NOIRE
4303;G.S DIEU DES MIRACLES;POINTE-NOIRE
4304;G.S DJIBRIL KACHIDI;BRAZZAVILLE
4305;G.S FADEC 1;POINTE-NOIRE
4306;G.S FADEC 4;POINTE-NOIRE
4307;G.S HORIZONS D'AFRIQUE;POINTE-NOIRE
4308;G.S J.D.K.;POINTE-NOIRE
4309;G.S LA BENEDICTION;POINTE-NOIRE
4310;G.S LA DESTINEE;POINTE-NOIRE
4311;G.S LA GRACE DIVINE 1;POINTE-NOIRE
4312;G.S LA JOIE DE MARIA;POINTE-NOIRE
4313;G.S LA JOIE DES MARIA;POINTE-NOIRE
4314;G.S LA LUMIERE;BRAZZAVILLE
4315;G.S LA PERLE DE KAMA;POINTE-NOIRE
4316;G.S LA PERSEVERANCE;POINTE-NOIRE
4317;G.S LA SEPHIRA;POINTE-NOIRE
4318;G.S LE GRENIER DU SAVOIR;POINTE-NOIRE
4319;G.S LE NOUVEAU MAITRE;POINTE-NOIRE
4320;G.S LE PAS SAGE;POINTE-NOIRE
4321;G.S LE TRIOMPHE;POINTE-NOIRE
4322;G.S LES AIGLES;POINTE-NOIRE
4323;G.S MAMAN THERESE;BRAZZAVILLE
4324;G.S OLL-CITY;POINTE-NOIRE
4325;G.S PAUL PAMBOU;POINTE-NOIRE
4326;G.S REMO;BRAZZAVILLE
4327;G.S SAINT AMOUR DE MARSEILLE;POINTE-NOIRE
4328;G.S SAINT DOMINIQUE;POINTE-NOIRE
4329;G.S SAINT EUDES;BRAZZAVILLE
4330;G.S VOICI L'HOMME;BRAZZAVILLE
4331;G.S.  DEMOUNAMOU;POINTE-NOIRE
4332;G.S.  LOUISLAUNE;BRAZZAVILLE
4333;"G.S. "" LE RUISSELET """;POINTE-NOIRE
4334;"G.S. ""LES PETITS AMIS""";BRAZZAVILLE
4335;G.S. ABBE VINDOU EMMANUEL;BRAZZAVILLE
4336;G.S. ADOLPHE MOUANDA;BRAZZAVILLE
4337;G.S. ADOLPHE MOUANDA II;BRAZZAVILLE
4338;G.S. AKERA;POINTE-NOIRE
4339;G.S. ALMAR;BRAZZAVILLE
4340;G.S. AMOUR DE DIEU;BRAZZAVILLE
4341;G.S. AMOUR ET VIE;BRAZZAVILLE
4342;G.S. ASER;BRAZZAVILLE
4343;G.S. CAP SAVOIR;BRAZZAVILLE
4344;G.S. DEMOUNAMOU;POINTE-NOIRE
4345;G.S. DOM HELDER CAMARA;BRAZZAVILLE
4346;G.S. ELITE MISSAKILA;BRAZZAVILLE
4347;G.S. EMMANCEL;POINTE-NOIRE
4348;G.S. ERTAN II ECOLE MODERNE;BRAZZAVILLE
4349;G.S. ESAMA;BRAZZAVILLE
4350;G.S. ESPERANCE;POINTE-NOIRE
4351;G.S. ETOILE BRILLANTE;BRAZZAVILLE
4352;G.S. EVANGELIQUE DE MAKELEKELE;BRAZZAVILLE
4353;G.S. EXAUCE;BRAZZAVILLE
4354;G.S. FANOE;POINTE-NOIRE
4355;G.S. FULBERT YOULOU ( LA GLOIRE );BRAZZAVILLE
4356;G.S. GLOIRE DES ELUS ;BRAZZAVILLE
4357;G.S. HORIZON DES LEADERS;BRAZZAVILLE
4358;G.S. IBALICO PRIVE;BRAZZAVILLE
4359;G.S. INFINI -PLUS;BRAZZAVILLE
4360;G.S. JARDIN DU SAVOIR;BRAZZAVILLE
4361;G.S. JENNY GUILLETTE;BRAZZAVILLE
4362;G.S. JENNY GUILLETTE ( MAYANGA );BRAZZAVILLE
4363;G.S. JESTHA 1;BRAZZAVILLE
4364;G.S. JESTHA 2;BRAZZAVILLE
4365;G.S. JESUS-CHRIST RESSUSCITE;POINTE-NOIRE
4366;G.S. KLEIN EINARD;POINTE-NOIRE
4367;G.S. KOSSA;BRAZZAVILLE
4368;G.S. L'ASCENSION;POINTE-NOIRE
4369;G.S. L'INTELLIGENT;POINTE-NOIRE
4370;G.S. L'INTELLIGENTSIA;POINTE-NOIRE
4371;G.S. LA BONTE DIVINE;BRAZZAVILLE
4372;G.S. LA GRACE DE DIEU DE BETOU;LIKOUALA
4373;G.S. LA LUMIERE DE DIEU;BRAZZAVILLE
4374;G.S. LA PERCHE;POINTE-NOIRE
4375;G.S. LA PRECIEUSE PROVIDE;BRAZZAVILLE
4376;G.S. LA RESTAURATION;POINTE-NOIRE
4377;G.S. LA SOPRESCO;BRAZZAVILLE
4378;G.S. LA VERTU;BRAZZAVILLE
4379;G.S. LA VIOLETTE DE VALIMED;POINTE-NOIRE
4380;G.S. LA VIOLETTE DE VALINED;POINTE-NOIRE
4381;G.S. LA VOILETTE DE VALINED;POINTE-NOIRE
4382;G.S. LE KAIROS;BRAZZAVILLE
4383;G.S. LE ROI DAVID;POINTE-NOIRE
4384;G.S. LES AMIS D'ISAAC;BRAZZAVILLE
4385;G.S. LES AMIS DE GILLES-TRESOR;BRAZZAVILLE
4386;G.S. LES CANARIS;BRAZZAVILLE
4387;G.S. LES DAUPHINS (P/N);POINTE-NOIRE
4388;G.S. LES ERUDITS DE DEMAIN;POINTE-NOIRE
4389;G.S. LES JOVIALES;BRAZZAVILLE
4390;G.S. LES MAGES DE MPAKA;POINTE-NOIRE
4391;G.S. LES MAGES DE MPAKA SITE 1;POINTE-NOIRE
4392;G.S. LES MERITES D'ALPI;BRAZZAVILLE
4393;G.S. LES MINIMES;BRAZZAVILLE
4394;G.S. LES PATRIARCHES;POINTE-NOIRE
4395;G.S. LOUISLAUNE;BRAZZAVILLE
4396;G.S. MAMAN EUGENIE NGANONGO II;BRAZZAVILLE
4397;G.S. MODERNE LE TRI CORDON;POOL
4398;G.S. P. ANDRE MBEMBA;POINTE-NOIRE
4399;G.S. PAUL-JOSEPH;BRAZZAVILLE
4400;G.S. PERE CONSTANTIN;BRAZZAVILLE
4401;G.S. POMBO MARTINE;POINTE-NOIRE
4402;G.S. PRIVE LES ELITES;BRAZZAVILLE
4403;G.S. PRIVE LES ELITES DE BACONGO;BRAZZAVILLE
4404;G.S. RAOUL-M ( MOUKONDO);BRAZZAVILLE
4405;G.S. REMO;BRAZZAVILLE
4406;G.S. SACRE - COEUR;BRAZZAVILLE
4407;G.S. SACRE-COEUR;BRAZZAVILLE
4408;G.S. SAINT AMOUR DE MARSEILLE;POINTE-NOIRE
4409;G.S. SAINT DOMINIQUE 1ER PAS 2;POINTE-NOIRE
4410;G.S. SAINT RAPHAEL;POINTE-NOIRE
4411;G.S. SAINTE ELISABETH;POINTE-NOIRE
4412;G.S. TCHIFU;POINTE-NOIRE
4413;G.S. THOMAS SERIEUX;BRAZZAVILLE
4414;G.S. TSAMA;BRAZZAVILLE
4415;G.S. VICTOR HUGO;BRAZZAVILLE
4416;G.S.B GABRIELLA;POINTE-NOIRE
4417;G.S.B LES PRINCES D'ISAAC;POINTE-NOIRE
4418;G.S.B.P ESTHER 2;POINTE-NOIRE
4419;G.S.LE MAD-VINCENT;BRAZZAVILLE
4420;G.S.LES AMIS DE GILLES-TRESOR;BRAZZAVILLE
4421;G.S.OPONGO SCHOOL;BRAZZAVILLE
4422;G.S.P ANDRE MBEMBA;POINTE-NOIRE
4423;G.S.P Agapê;POINTE-NOIRE
4424;G.S.P Jean Gabriel Prieur;POINTE-NOIRE
4425;G.S.P LA LOUANGE;POINTE-NOIRE
4426;G.S.P.  KA - MA;POINTE-NOIRE
4427;G.S.P. ANDRE MBEMBA;POINTE-NOIRE
4428;G.S.P. EXCELLENCIA;POINTE-NOIRE
4429;G.S.P. KA - MA;POINTE-NOIRE
4430;G.S.P. LA VICTOIRE EN MARCHE;POINTE-NOIRE
4431;G.S.P. LE BERGER;POINTE-NOIRE
4432;G.S.P. LES ELITES DE MASSINA;BRAZZAVILLE
4433;G.S.P. LES ELITES DE METEO;BRAZZAVILLE
4434;G.S.P. LES ELITES DE MPAKA;POINTE-NOIRE
4435;"G;S ALBERT RAYMOND";BRAZZAVILLE
4436;GABRIEL BANGUISSA;POOL
4437;GABRIEL MOUYEDO;BRAZZAVILLE
4438;GABY SCHOOL;POINTE-NOIRE
4439;GABY SCHOOL ;POINTE-NOIRE
4440;GALILEE;BRAZZAVILLE
4441;GAMA SCHOOL;POINTE-NOIRE
4442;GAMALIEL;BRAZZAVILLE
4443;GAMMA 1;BRAZZAVILLE
4444;GAMMA 2;BRAZZAVILLE
4445;GANDHI SCHOOL;POINTE-NOIRE
4446;GARABIZAM;SANGHA
4447;GASPADINE SCHOOL;BRAZZAVILLE
4448;GASTON LENDA A;BRAZZAVILLE
4449;GASTON LENDA B;BRAZZAVILLE
4450;GAYOMI;BRAZZAVILLE
4451;GAËLLE HISTORIQUE;POINTE-NOIRE
4452;GB LA DIFFERENCE 2;POINTE-NOIRE
4453;GELCET;POINTE-NOIRE
4454;GEMITSERUJA;POINTE-NOIRE
4455;GENERATION D ELITE;POOL
4456;GENERATION DES ELITES;BRAZZAVILLE
4457;GENERATION MPINOU;POOL
4458;GENERATION PLUS;POINTE-NOIRE
4459;GENERATION PRATIQUE;BRAZZAVILLE
4460;GENERATION WAYI;BRAZZAVILLE
4461;GENESE;POOL
4462;GENESE B.K.;BRAZZAVILLE
4463;GEORGE NKOUANTSI;BRAZZAVILLE
4464;GEORGES DUMOND;POINTE-NOIRE
4465;GEORGES GANARE B.;BRAZZAVILLE
4466;GERARD DEPARDIEU;POINTE-NOIRE
4467;GERARD DEPARDIEU 2;POINTE-NOIRE
4468;GERARD PHILIPE;POINTE-NOIRE
4469;GERARD PHILIPPE;POINTE-NOIRE
4470;GEREMIE BRAVEAU;POINTE-NOIRE
4471;GERMAIN MATI;BRAZZAVILLE
4472;GERMAIN MATSIMOUNA;BRAZZAVILLE
4473;GERMAIN YENGUITTA;POINTE-NOIRE
4474;GERSAM;BRAZZAVILLE
4475;GERVAIS MATENE;BRAZZAVILLE
4476;GISCARD MBOMBANI;POINTE-NOIRE
4477;GISCARD SERGE MBOMBANI;POINTE-NOIRE
4478;GMO LES ENFANTS;POOL
4479;GMS SCHOOL;BRAZZAVILLE
4480;GNETO;BRAZZAVILLE
4481;GOA;SANGHA
4482;GOD'S TIME;POINTE-NOIRE
4483;GODSON MBERE;BRAZZAVILLE
4484;GODWIN SCHOOL;POINTE-NOIRE
4485;GODWIN SCHOOL AUX LAUREAT;POINTE-NOIRE
4486;GOOD LIVE LANDY CESARINE;BRAZZAVILLE
4487;GOOD LIVE LANDY CESARINE ;BRAZZAVILLE
4488;GOOD LIVE SANDYE;BRAZZAVILLE
4489;GOOD SCHOOL;BRAZZAVILLE
4490;GOOG LIVE LANDY CESARINE;BRAZZAVILLE
4491;GORDAN OKODOUMA;BRAZZAVILLE
4492;GORDON OKODUMA;BRAZZAVILLE
4493;GOSHEN;BRAZZAVILLE
4494;GOUPE SCOLAIRE LE CARREFOUR II;BRAZZAVILLE
4495;GOURA MOLIERE;BRAZZAVILLE
4496;GRACE D'ATOH;BRAZZAVILLE
4497;GRACE DIVINE;BRAZZAVILLE
4498;GRACE DIVINE DE BETHEL;BRAZZAVILLE
4499;GRACE DIVINE DE NAVAL;BRAZZAVILLE
4500;GRACE DIVINE-MGLI-1;BRAZZAVILLE
4501;GRACE DIVINE-TAL-2;BRAZZAVILLE
4502;GRACE ETONNANTE;BRAZZAVILLE
4503;GRACE KEBATH;BRAZZAVILLE
4504;GRACE RHUDDY;BRAZZAVILLE
4505;GRACIA;BRAZZAVILLE
4506;GRACIAS ITOUA;BRAZZAVILLE
4507;GRACIAS ITOUA-1;BRAZZAVILLE
4508;GRACIAS ITOUA-2;BRAZZAVILLE
4509;GRAIN DE SENEVE;BRAZZAVILLE
4510;GRAIN DE SENEVE;POINTE-NOIRE
4511;GRANDE ECOLE ACTIVE;BRAZZAVILLE
4512;GRANDE ECOLE CHRISTOPHE MAPIKA D;CUVETTE
4513;GRANDE ECOLE CHRISTOPHE MAPIKA D'OYO;CUVETTE
4514;GRANDE ECOLE D'EXCELLENCE JOHN HOPKINS;BRAZZAVILLE
4515;GRANDE RECRE;BRAZZAVILLE
4516;GROUPE ACADEMIA SCHOOL;POINTE-NOIRE
4517;GROUPE INTERNATIONAL KIMPOLO;POINTE-NOIRE
4518;GROUPE MERLAND SCHOOL;POOL
4519;GROUPE PRIVE BENI SCHOOL;POINTE-NOIRE
4520;GROUPE SCOAIRE DAROD;BOUENZA
4521;GROUPE SCOAIRE DAROD (LOUTETE);BOUENZA
4522;GROUPE SCOLAIRE  EMMANUEL;POINTE-NOIRE
4523;GROUPE SCOLAIRE  SCHILO FAVEUR;BRAZZAVILLE
4524;GROUPE SCOLAIRE ABBE VINDOU EMMANUEL SITE 2;BRAZZAVILLE
4525;GROUPE SCOLAIRE ADOLPH MOUANDA 1;BRAZZAVILLE
4526;GROUPE SCOLAIRE ADOLPH MOUANDA 2;BRAZZAVILLE
4527;GROUPE SCOLAIRE ADOLPHE MOUANDA;BRAZZAVILLE
4528;GROUPE SCOLAIRE AIME CESAIRE;BRAZZAVILLE
4529;GROUPE SCOLAIRE ALBERT IKOGNE;KOUILOU
4530;GROUPE SCOLAIRE ALBM LES CATARACTES;BRAZZAVILLE
4531;GROUPE SCOLAIRE ALIYOU FATIMA;BRAZZAVILLE
4532;GROUPE SCOLAIRE AMOUR DE DIEU;BRAZZAVILLE
4533;GROUPE SCOLAIRE ARCHE DE VIE;BRAZZAVILLE
4534;GROUPE SCOLAIRE ATLAS;BRAZZAVILLE
4535;GROUPE SCOLAIRE BANDOUNI SCHOOL;POINTE-NOIRE
4536;GROUPE SCOLAIRE BEN;POINTE-NOIRE
4537;GROUPE SCOLAIRE BEULAH LAND;POINTE-NOIRE
4538;GROUPE SCOLAIRE BILINGUE 3L;POINTE-NOIRE
4539;GROUPE SCOLAIRE BILINGUE GABRIELLA;POINTE-NOIRE
4540;GROUPE SCOLAIRE BILINGUE HOPE-SCHOOL;POINTE-NOIRE
4541;GROUPE SCOLAIRE C.F.P NATHAN AFRC;POINTE-NOIRE
4542;GROUPE SCOLAIRE C.F.P NATHAN AFRIC;POINTE-NOIRE
4543;GROUPE SCOLAIRE CARDEREL;POINTE-NOIRE
4544;GROUPE SCOLAIRE CERMA;POINTE-NOIRE
4545;GROUPE SCOLAIRE CERMA 1;POINTE-NOIRE
4546;GROUPE SCOLAIRE CERMA 2;POINTE-NOIRE
4547;GROUPE SCOLAIRE CHARLES LE BON;POINTE-NOIRE
4548;GROUPE SCOLAIRE CHRETIEN;POINTE-NOIRE
4549;GROUPE SCOLAIRE CHRETIEN AKEELAH SCHOOL;BRAZZAVILLE
4550;GROUPE SCOLAIRE CIEL OUVERT;BRAZZAVILLE
4551;GROUPE SCOLAIRE CONDORCET;POINTE-NOIRE
4552;GROUPE SCOLAIRE DARWIN SCHOOL;POINTE-NOIRE
4553;GROUPE SCOLAIRE DELTA LE BAMBINO;BRAZZAVILLE
4554;GROUPE SCOLAIRE DEMOUNAMOU 2;POINTE-NOIRE
4555;GROUPE SCOLAIRE DERJAVINE;BRAZZAVILLE
4556;GROUPE SCOLAIRE DIEU DESMIRACLES;POINTE-NOIRE
4557;GROUPE SCOLAIRE EDEN MARIE;POINTE-NOIRE
4558;GROUPE SCOLAIRE EL-SHADDAÃè;POINTE-NOIRE
4559;GROUPE SCOLAIRE EL-SHADDAÏ;POINTE-NOIRE
4560;GROUPE SCOLAIRE ELLA NGOMA;BRAZZAVILLE
4561;GROUPE SCOLAIRE EMMANCEL 1;POINTE-NOIRE
4562;GROUPE SCOLAIRE EMMANUEL;POINTE-NOIRE
4563;GROUPE SCOLAIRE ERIC MICHELLE;POINTE-NOIRE
4564;GROUPE SCOLAIRE ERTAN II Ã‰COLE MODERNE;BRAZZAVILLE
4565;GROUPE SCOLAIRE ERTAN II ÉCOLE MODERNE;BRAZZAVILLE
4566;GROUPE SCOLAIRE ERTAN III;BRAZZAVILLE
4567;GROUPE SCOLAIRE EUNY SCHO;POINTE-NOIRE
4568;GROUPE SCOLAIRE EUNY SCHOOL;POINTE-NOIRE
4569;GROUPE SCOLAIRE EVANGELIQUE DE LOUA ACTION DE GRAC;BRAZZAVILLE
4570;GROUPE SCOLAIRE EVANGELIQUE DE MAKELEKELE;BRAZZAVILLE
4571;GROUPE SCOLAIRE EVEIL;BRAZZAVILLE
4572;GROUPE SCOLAIRE EXAUCE;BRAZZAVILLE
4573;GROUPE SCOLAIRE EXCELLENCE;BRAZZAVILLE
4574;GROUPE SCOLAIRE EYOCEN;POINTE-NOIRE
4575;GROUPE SCOLAIRE FADEC;POINTE-NOIRE
4576;GROUPE SCOLAIRE FADEC ( NGOYO);POINTE-NOIRE
4577;GROUPE SCOLAIRE FAMI;BRAZZAVILLE
4578;GROUPE SCOLAIRE FANOE;POINTE-NOIRE
4579;GROUPE SCOLAIRE FILS ET FISTON;BRAZZAVILLE
4580;GROUPE SCOLAIRE FONDATION OASIS;BRAZZAVILLE
4581;GROUPE SCOLAIRE FOUTA DJALLO;KOUILOU
4582;GROUPE SCOLAIRE FULBERT YOULOU LA SOURCE;BRAZZAVILLE
4583;GROUPE SCOLAIRE FUSION ID;POINTE-NOIRE
4584;GROUPE SCOLAIRE FUSION IDEALE;POINTE-NOIRE
4585;GROUPE SCOLAIRE GABY SCHOOL;POINTE-NOIRE
4586;GROUPE SCOLAIRE GEDEON;POINTE-NOIRE
4587;GROUPE SCOLAIRE GERARD DEPARDIEU;POINTE-NOIRE
4588;GROUPE SCOLAIRE HERVE SERVICES;BRAZZAVILLE
4589;GROUPE SCOLAIRE HILL TOP ACADEMY;BRAZZAVILLE
4590;GROUPE SCOLAIRE HORIZONS ;POINTE-NOIRE
4591;GROUPE SCOLAIRE ISRAEL;BRAZZAVILLE
4592;GROUPE SCOLAIRE ISRAÊL;BRAZZAVILLE
4593;GROUPE SCOLAIRE JESUS SAUVE;POINTE-NOIRE
4594;GROUPE SCOLAIRE JEUNES SOYEZ FORTS;BRAZZAVILLE
4595;GROUPE SCOLAIRE JONAS 1;BRAZZAVILLE
4596;GROUPE SCOLAIRE JOSEPH DE MARIE;BRAZZAVILLE
4597;GROUPE SCOLAIRE JOSEPH DIAGIENDA;POINTE-NOIRE
4598;GROUPE SCOLAIRE KOSSA;BRAZZAVILLE
4599;GROUPE SCOLAIRE L'ASCENSION;POINTE-NOIRE
4600;GROUPE SCOLAIRE L'INTELLIGENT;POINTE-NOIRE
4601;GROUPE SCOLAIRE LA BONTE DIVINE;BRAZZAVILLE
4602;GROUPE SCOLAIRE LA BONTE DIVINE 2;BRAZZAVILLE
4603;GROUPE SCOLAIRE LA BOUSSOLE D'OYO;CUVETTE
4604;GROUPE SCOLAIRE LA COMPETENCE;BRAZZAVILLE
4605;GROUPE SCOLAIRE LA DESTINEE;POINTE-NOIRE
4606;GROUPE SCOLAIRE LA FONTAINE DES PRINCES;BRAZZAVILLE
4607;GROUPE SCOLAIRE LA GLOIRE DES ELUS;BRAZZAVILLE
4608;GROUPE SCOLAIRE LA GRACE DIVINE;POINTE-NOIRE
4609;GROUPE SCOLAIRE LA LUMIERE DE DIEU;BRAZZAVILLE
4610;GROUPE SCOLAIRE LA MERLINE;POINTE-NOIRE
4611;GROUPE SCOLAIRE LA MINE DES AS;POINTE-NOIRE
4612;GROUPE SCOLAIRE LA MOISSON;BRAZZAVILLE
4613;GROUPE SCOLAIRE LA MOISSON 2;BRAZZAVILLE
4614;GROUPE SCOLAIRE LA MONDERELLE;BRAZZAVILLE
4615;GROUPE SCOLAIRE LA PERCHE;POINTE-NOIRE
4616;GROUPE SCOLAIRE LA PERLE DE KAMA;POINTE-NOIRE
4617;GROUPE SCOLAIRE LA PLUME DE L'EDUCATION;BRAZZAVILLE
4618;GROUPE SCOLAIRE LA PROMESSE;BRAZZAVILLE
4619;GROUPE SCOLAIRE LA PROSPECTIVE;BRAZZAVILLE
4620;GROUPE SCOLAIRE LA QUETE DU SAVOIR;BRAZZAVILLE
4621;GROUPE SCOLAIRE LA REFLEXION;POINTE-NOIRE
4622;GROUPE SCOLAIRE LA RODE;POINTE-NOIRE
4623;GROUPE SCOLAIRE LA ROSE DES VENTS;POINTE-NOIRE
4624;GROUPE SCOLAIRE LA SEPHIRA;POINTE-NOIRE
4625;GROUPE SCOLAIRE LA SORBONNE FORMATION;POINTE-NOIRE
4626;GROUPE SCOLAIRE LA VIOLETTE DE VALIMED 3;POINTE-NOIRE
4627;GROUPE SCOLAIRE LC;BRAZZAVILLE
4628;GROUPE SCOLAIRE LC 2;BRAZZAVILLE
4629;GROUPE SCOLAIRE LE CARREFOUR III;BRAZZAVILLE
4630;GROUPE SCOLAIRE LE CERVEAU;BRAZZAVILLE
4631;GROUPE SCOLAIRE LE CHANDELIER D'OR;POINTE-NOIRE
4632;GROUPE SCOLAIRE LE CHOIX DE L'EXCELLENCE;BRAZZAVILLE
4633;GROUPE SCOLAIRE LE COEUR DE MELY;BRAZZAVILLE
4634;GROUPE SCOLAIRE LE COEUR DE MELY;POINTE-NOIRE
4635;GROUPE SCOLAIRE LE COEUR DE MELY 050;BRAZZAVILLE
4636;GROUPE SCOLAIRE LE LIAHONA;BRAZZAVILLE
4637;GROUPE SCOLAIRE LE MAGNIFIQUE;POINTE-NOIRE
4638;GROUPE SCOLAIRE LE PAS SAGE;POINTE-NOIRE
4639;GROUPE SCOLAIRE LE PEDAGO;POINTE-NOIRE
4640;GROUPE SCOLAIRE LE PEDAGOGUE;POINTE-NOIRE
4641;GROUPE SCOLAIRE LE REMEDE;BRAZZAVILLE
4642;GROUPE SCOLAIRE LE REMEDE 2;BRAZZAVILLE
4643;GROUPE SCOLAIRE LE ROCHER D'HOREB;BRAZZAVILLE
4644;GROUPE SCOLAIRE LE RUISSELET;POINTE-NOIRE
4645;GROUPE SCOLAIRE LE SOMMET;POINTE-NOIRE
4646;GROUPE SCOLAIRE LES AIGLES;POINTE-NOIRE
4647;GROUPE SCOLAIRE LES AILES;POINTE-NOIRE
4648;GROUPE SCOLAIRE LES AILÃ‰S II;POOL
4649;GROUPE SCOLAIRE LES AMIS DE CLAUDE;BRAZZAVILLE
4650;GROUPE SCOLAIRE LES CHEVALIERS DE LA PLUME;BRAZZAVILLE
4651;GROUPE SCOLAIRE LES CLES DE LA REUSSITE;POINTE-NOIRE
4652;GROUPE SCOLAIRE LES DELICES;BRAZZAVILLE
4653;GROUPE SCOLAIRE LES GENIES;POINTE-NOIRE
4654;GROUPE SCOLAIRE LES INVINCIBLES;BRAZZAVILLE
4655;GROUPE SCOLAIRE LES MAGES SITE 1;POINTE-NOIRE
4656;GROUPE SCOLAIRE LES MAGES SITE 2;POINTE-NOIRE
4657;GROUPE SCOLAIRE LES MAGES SITE 3;POINTE-NOIRE
4658;GROUPE SCOLAIRE LES MARTIGO;POINTE-NOIRE
4659;GROUPE SCOLAIRE LES MEILLEURS DE LA PLANETE;POINTE-NOIRE
4660;GROUPE SCOLAIRE LES MERVEILLES DE MARLAND;BRAZZAVILLE
4661;GROUPE SCOLAIRE LES MERVEILLES DE MARLANDE;BRAZZAVILLE
4662;GROUPE SCOLAIRE LES MINIMES;BRAZZAVILLE
4663;GROUPE SCOLAIRE LES OLIVIERS;BRAZZAVILLE
4664;GROUPE SCOLAIRE LES PATRIARCHES;POINTE-NOIRE
4665;GROUPE SCOLAIRE LES PRIMAS;BRAZZAVILLE
4666;GROUPE SCOLAIRE LES SEMENCES D'HENRIETTE;POOL
4667;GROUPE SCOLAIRE LES SISTERS INTELLIGENCIA;BRAZZAVILLE
4668;GROUPE SCOLAIRE LISSA;POINTE-NOIRE
4669;GROUPE SCOLAIRE LOUIS SAMUEL;BRAZZAVILLE
4670;GROUPE SCOLAIRE MAGAMBOL ESPOIR;POINTE-NOIRE
4671;GROUPE SCOLAIRE MAISON DE KETURA;BRAZZAVILLE
4672;GROUPE SCOLAIRE MARCEL DE GRÃ‚CE;POINTE-NOIRE
4673;GROUPE SCOLAIRE MARIA DE LA SAINTETE;BRAZZAVILLE
4674;GROUPE SCOLAIRE MELODY QUEEN;BRAZZAVILLE
4675;GROUPE SCOLAIRE MENIA;BRAZZAVILLE
4676;GROUPE SCOLAIRE MERE THERESA CELESTE 4;BRAZZAVILLE
4677;GROUPE SCOLAIRE MIBAKA;BRAZZAVILLE
4678;GROUPE SCOLAIRE MODERNE LE TRI-CORDON;POOL
4679;GROUPE SCOLAIRE MON EMINENCE;BRAZZAVILLE
4680;GROUPE SCOLAIRE MÃˆRE THÃ‰RESA CELESTE 3;BRAZZAVILLE
4681;GROUPE SCOLAIRE NID D'OISEAUX;POINTE-NOIRE
4682;GROUPE SCOLAIRE NOTRE ESPOIR;BRAZZAVILLE
4683;GROUPE SCOLAIRE OLL-CITY;POINTE-NOIRE
4684;GROUPE SCOLAIRE OMNER;BRAZZAVILLE
4685;GROUPE SCOLAIRE ORA ELINA;BRAZZAVILLE
4686;GROUPE SCOLAIRE PASCAL MA;POINTE-NOIRE
4687;GROUPE SCOLAIRE PLANETE ETUDES SITE 2;POINTE-NOIRE
4688;GROUPE SCOLAIRE PLATON;BRAZZAVILLE
4689;GROUPE SCOLAIRE PLATON 1;BRAZZAVILLE
4690;GROUPE SCOLAIRE PLATON 3;BRAZZAVILLE
4691;GROUPE SCOLAIRE PLATON II;BRAZZAVILLE
